,Players,Team,Location,Opponent,Opponent Conference,Power,Top 25,,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,OPP ACTIVE VALUE,OPP HISTORICAL VALUE,TEAM ACTIVE VALUE,TEAM HISTORICAL VALUE,Doubles,Double Doube,Triple Double,0-3+ FG,Perfect 2 FG min 3,Perfect 3 FG min 3,Points Leader,Def Reb Leader,Off Reb Leader,Steal Leader,Assist Leader,Foul Trouble,20+ minutes,20+ points,SM,Line,Clutch ,Overtime,Attendance,Player Points,Top 7,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,Player Name
Team:,,,,,,,,,Sum:,Sum:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sum:,,,,,,,,,,,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Count (Unique):
,Shammah Scott,Akron,AWAY,Arkansas St.,Sun Belt,0,,Bench,0,28,4,10,0,3,0,0,0,5,2,1,1,0,8,,22.157,,38.191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,5.5,1,1,4610,0,TRUE,0,28,4,10,0,3,0,0,0,5,2,1,1,0,8,Shammah Scott
,Shammah Scott,Akron,AWAY,Saint Mary's,WCC,0,0,Bench,0,22,3,6,1,3,2,3,0,3,4,1,0,0,9,0,64.285,0,38.191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19,13.5,0,0,"3,316",0,TRUE,0,22,3,6,1,3,2,3,0,3,4,1,0,0,9,Shammah Scott
,Sharron Young,Akron,AWAY,Arkansas St.,Sun Belt,0,,Starter,1,22,6,8,3,5,0,0,0,1,1,1,0,2,15,,22.157,,38.191,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-5,5.5,1,1,4610,0,FALSE, , , , , , , , , , , , , , , , 
,Sharron Young,Akron,AWAY,Saint Mary's,WCC,0,0,Bench,0,16,1,5,0,0,0,0,0,1,1,2,0,3,2,0,64.285,0,38.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,13.5,0,0,"3,316",0,FALSE, , , , , , , , , , , , , , , , 
,Tavari Johnson,Akron,AWAY,Arkansas St.,Sun Belt,0,,Starter,1,23,2,12,1,5,2,2,0,1,3,0,3,1,7,,22.157,,38.191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,5.5,1,1,4610,0,TRUE,1,23,2,12,1,5,2,2,0,1,3,0,3,1,7,Tavari Johnson
,Tavari Johnson,Akron,AWAY,Saint Mary's,WCC,0,0,Starter,1,24,2,10,0,1,0,0,0,1,2,1,0,1,4,0,64.285,0,38.191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-19,13.5,0,0,"3,316",0,TRUE,1,24,2,10,0,1,0,0,0,1,2,1,0,1,4,Tavari Johnson
Alabama,,,,,,,,,20,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,18,632,95,194,29,97,71,95,25,91,57,14,30,44,290,9
,Aden Holloway,Alabama,AWAY,Purdue,Big Ten,1,1,Bench,0,17,3,7,1,4,0,0,0,1,2,0,0,0,7,0,87.117,0,70.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,2.5,1,0,"14,876",0,TRUE,0,17,3,7,1,4,0,0,0,1,2,0,0,0,7,Aden Holloway
,Aden Holloway,Alabama,HOME,Arkansas St.,Sun Belt,0,,Bench,0,10,2,5,2,4,0,0,0,0,0,0,1,4,6,,22.157,,70.697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,-24.5,1,0,"13,474",0,TRUE,0,10,2,5,2,4,0,0,0,0,0,0,1,4,6,Aden Holloway
,Aden Holloway,Alabama,HOME,UNC Asheville,Big South,0,,Bench,0,24,3,6,2,3,3,3,1,3,2,1,0,2,11,,33.157,,70.697,1,0,0,0,0,1,0,0,0,0,0,0,1,0,56,-27.5,0,0,"13,474",0,TRUE,0,24,3,6,2,3,3,3,1,3,2,1,0,2,11,Aden Holloway
,Aden Holloway,Alabama,HOME,McNeese St.,Southland,1,1,Bench,0,16,0,6,0,5,0,0,0,2,1,1,0,0,0,0,29.493,0,70.697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,-17.5,1,0,"13,474",0,TRUE,0,16,0,6,0,5,0,0,0,2,1,1,0,0,0,Aden Holloway
,Aiden Sherrell,Alabama,HOME,Arkansas St.,Sun Belt,0,,Bench,0,11,0,3,0,3,0,0,3,2,1,0,1,0,0,,22.157,,70.697,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,-24.5,1,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Aiden Sherrell,Alabama,HOME,UNC Asheville,Big South,0,,Bench,0,17,2,3,0,0,2,5,5,4,1,1,0,1,6,,33.157,,70.697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,-27.5,0,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Aiden Sherrell,Alabama,HOME,McNeese St.,Southland,1,1,Bench,0,9,0,0,0,0,0,0,0,2,1,0,1,0,0,0,29.493,0,70.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-17.5,1,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Clifford Omoruyi,Alabama,AWAY,Purdue,Big Ten,1,1,Starter,1,22,2,5,0,0,3,4,2,5,0,0,4,0,7,0,87.117,0,70.697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,2.5,1,0,"14,876",0,TRUE,1,22,2,5,0,0,3,4,2,5,0,0,4,0,7,Clifford Omoruyi
,Clifford Omoruyi,Alabama,HOME,Arkansas St.,Sun Belt,0,,Starter,1,17,5,6,0,0,2,4,1,8,0,0,0,4,12,,22.157,,70.697,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,-24.5,1,0,"13,474",0,TRUE,1,17,5,6,0,0,2,4,1,8,0,0,0,4,12,Clifford Omoruyi
,Clifford Omoruyi,Alabama,HOME,UNC Asheville,Big South,0,,Starter,1,19,6,6,0,0,4,4,1,7,1,0,1,3,16,,33.157,,70.697,1,0,0,0,1,1,0,1,0,0,0,0,0,0,56,-27.5,0,0,"13,474",0,TRUE,1,19,6,6,0,0,4,4,1,7,1,0,1,3,16,Clifford Omoruyi
,Clifford Omoruyi,Alabama,HOME,McNeese St.,Southland,1,1,Starter,1,18,1,1,0,0,2,3,4,3,0,0,2,3,4,0,29.493,0,70.697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,-17.5,1,0,"13,474",0,TRUE,1,18,1,1,0,0,2,3,4,3,0,0,2,3,4,Clifford Omoruyi
,Derrion Reid,Alabama,HOME,Arkansas St.,Sun Belt,0,,Starter,1,20,4,8,1,2,1,2,1,2,1,0,1,3,10,,22.157,,70.697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,-24.5,1,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Derrion Reid,Alabama,HOME,UNC Asheville,Big South,0,,Starter,1,22,3,5,1,1,2,4,1,5,1,0,1,1,9,,33.157,,70.697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,-27.5,0,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Derrion Reid,Alabama,AWAY,Purdue,Big Ten,1,1,Bench,0,13,2,6,0,1,0,1,1,3,2,0,0,1,4,0,87.117,0,70.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,2.5,1,0,"14,876",0,FALSE, , , , , , , , , , , , , , , , 
,Derrion Reid,Alabama,HOME,McNeese St.,Southland,1,1,Bench,0,12,1,3,1,3,1,3,1,2,0,0,1,1,4,0,29.493,0,70.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-17.5,1,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Grant Nelson,Alabama,AWAY,Purdue,Big Ten,1,1,Starter,1,29,5,7,1,3,1,1,2,9,1,1,1,1,12,0,87.117,0,70.697,2,1,0,0,1,0,0,1,0,1,0,0,1,0,-9,2.5,1,0,"14,876",0,TRUE,1,29,5,7,1,3,1,1,2,9,1,1,1,1,12,Grant Nelson
,Grant Nelson,Alabama,HOME,McNeese St.,Southland,1,1,Starter,1,27,6,9,2,4,8,10,4,3,3,0,3,3,22,0,29.493,0,70.697,1,0,0,0,0,0,1,0,1,0,0,0,1,1,8,-17.5,1,0,"13,474",0,TRUE,1,27,6,9,2,4,8,10,4,3,3,0,3,3,22,Grant Nelson
,Grant Nelson,Alabama,HOME,Arkansas St.,Sun Belt,0,,Bench,0,27,4,7,0,2,4,6,2,4,2,1,1,2,12,,22.157,,70.697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,-24.5,1,0,"13,474",0,TRUE,0,27,4,7,0,2,4,6,2,4,2,1,1,2,12,Grant Nelson
,Jarin Stevenson,Alabama,AWAY,Purdue,Big Ten,1,1,Starter,1,14,0,4,0,4,0,0,0,1,0,0,0,1,0,0,87.117,0,70.697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9,2.5,1,0,"14,876",0,TRUE,1,14,0,4,0,4,0,0,0,1,0,0,0,1,0,Jarin Stevenson
,Jarin Stevenson,Alabama,HOME,Arkansas St.,Sun Belt,0,,Starter,1,10,1,2,0,1,0,1,2,3,1,0,1,4,2,,22.157,,70.697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,-24.5,1,0,"13,474",0,TRUE,1,10,1,2,0,1,0,1,2,3,1,0,1,4,2,Jarin Stevenson
,Jarin Stevenson,Alabama,HOME,UNC Asheville,Big South,0,,Starter,1,21,3,6,0,3,4,6,1,6,2,0,0,1,10,,33.157,,70.697,1,0,0,0,1,0,0,0,0,0,0,0,1,0,56,-27.5,0,0,"13,474",0,TRUE,1,21,3,6,0,3,4,6,1,6,2,0,0,1,10,Jarin Stevenson
,Jarin Stevenson,Alabama,HOME,McNeese St.,Southland,1,1,Starter,1,23,2,7,0,5,0,2,0,2,3,2,1,1,4,0,29.493,0,70.697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,-17.5,1,0,"13,474",0,TRUE,1,23,2,7,0,5,0,2,0,2,3,2,1,1,4,Jarin Stevenson
,Labaron Philon,Alabama,HOME,Arkansas St.,Sun Belt,0,,Starter,1,29,3,9,1,4,5,9,0,5,3,1,1,2,12,,22.157,,70.697,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,-24.5,1,0,"13,474",0,TRUE,1,29,3,9,1,4,5,9,0,5,3,1,1,2,12,Labaron Philon
,Labaron Philon,Alabama,HOME,UNC Asheville,Big South,0,,Starter,1,24,4,7,0,1,2,2,0,2,9,3,4,0,10,,33.157,,70.697,1,0,0,0,0,0,0,0,0,1,1,0,1,0,56,-27.5,0,0,"13,474",0,TRUE,1,24,4,7,0,1,2,2,0,2,9,3,4,0,10,Labaron Philon
,Labaron Philon,Alabama,HOME,McNeese St.,Southland,1,1,Starter,1,21,3,5,0,2,2,2,0,2,1,1,2,2,8,0,29.493,0,70.697,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,-17.5,1,0,"13,474",0,TRUE,1,21,3,5,0,2,2,2,0,2,1,1,2,2,8,Labaron Philon
,Labaron Philon,Alabama,AWAY,Purdue,Big Ten,1,1,Bench,0,27,7,10,3,4,1,1,4,1,5,0,0,1,18,0,87.117,0,70.697,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-9,2.5,1,0,"14,876",0,TRUE,0,27,7,10,3,4,1,1,4,1,5,0,0,1,18,Labaron Philon
,Latrell Wrightsell,Alabama,HOME,Arkansas St.,Sun Belt,0,,Bench,0,30,2,11,1,9,4,4,0,5,2,2,2,1,9,,22.157,,70.697,0,0,0,0,0,1,0,0,0,1,0,0,1,0,9,-24.5,1,0,"13,474",0,TRUE,0,30,2,11,1,9,4,4,0,5,2,2,2,1,9,Latrell Wrightsell
,Latrell Wrightsell Jr.,Alabama,AWAY,Purdue,Big Ten,1,1,Starter,1,31,4,8,3,6,0,0,0,0,2,0,0,1,11,0,87.117,0,70.697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-9,2.5,1,0,"14,876",0,TRUE,1,31,4,8,3,6,0,0,0,0,2,0,0,1,11,Latrell Wrightsell Jr.
,Latrell Wrightsell Jr.,Alabama,HOME,UNC Asheville,Big South,0,,Bench,0,16,5,8,1,4,2,3,1,2,1,0,0,1,13,,33.157,,70.697,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56,-27.5,0,0,"13,474",0,TRUE,0,16,5,8,1,4,2,3,1,2,1,0,0,1,13,Latrell Wrightsell Jr.
,Latrell Wrightsell Jr.,Alabama,HOME,McNeese St.,Southland,1,1,Bench,0,31,5,9,5,9,0,0,0,2,2,0,2,1,15,0,29.493,0,70.697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,-17.5,1,0,"13,474",0,TRUE,0,31,5,9,5,9,0,0,0,2,2,0,2,1,15,Latrell Wrightsell Jr.
,Mark Sears,Alabama,AWAY,Purdue,Big Ten,1,1,Starter,1,35,5,15,1,6,4,4,0,4,6,0,0,4,15,0,87.117,0,70.697,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-9,2.5,1,0,"14,876",0,TRUE,1,35,5,15,1,6,4,4,0,4,6,0,0,4,15,Mark Sears
,Mark Sears,Alabama,HOME,McNeese St.,Southland,1,1,Starter,1,35,4,8,3,5,4,4,0,3,5,1,1,0,15,0,29.493,0,70.697,1,0,0,0,0,1,0,0,0,0,1,0,1,0,8,-17.5,1,0,"13,474",0,TRUE,1,35,4,8,3,5,4,4,0,3,5,1,1,0,15,Mark Sears
,Mark Sears,Alabama,HOME,Arkansas St.,Sun Belt,0,,Starter,1,34,4,12,0,5,11,16,0,5,2,0,1,1,19,,22.157,,70.697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,-24.5,1,0,"13,474",0,TRUE,1,34,4,12,0,5,11,16,0,5,2,0,1,1,19,Mark Sears
,Mark Sears,Alabama,HOME,UNC Asheville,Big South,0,,Starter,1,25,6,8,3,4,5,6,0,3,1,0,2,1,20,,33.157,,70.697,1,0,0,0,0,0,1,0,0,0,0,0,1,1,56,-27.5,0,0,"13,474",0,TRUE,1,25,6,8,3,4,5,6,0,3,1,0,2,1,20,Mark Sears
,Mouhamed Dioubate,Alabama,AWAY,Purdue,Big Ten,1,1,Bench,0,9,0,1,0,1,4,4,1,2,1,0,1,1,4,0,87.117,0,70.697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9,2.5,1,0,"14,876",0,FALSE, , , , , , , , , , , , , , , , 
,Mouhamed Dioubate,Alabama,HOME,Arkansas St.,Sun Belt,0,,Bench,0,12,2,3,1,1,1,2,3,2,1,1,1,3,6,,22.157,,70.697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,-24.5,1,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Mouhamed Dioubate,Alabama,HOME,UNC Asheville,Big South,0,,Bench,0,16,5,9,1,1,0,0,4,3,2,0,0,1,11,,33.157,,70.697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-27.5,0,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
,Mouhamed Dioubate,Alabama,HOME,McNeese St.,Southland,1,1,Bench,0,8,0,2,0,1,0,0,0,1,0,3,0,1,0,0,29.493,0,70.697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,-17.5,1,0,"13,474",0,FALSE, , , , , , , , , , , , , , , , 
Alabama A&M,,,,,,,,,5,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,157,23,63,2,15,10,18,12,14,12,8,12,20,58,8
,Aaron Smith,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,10,2,5,0,1,0,0,1,0,0,0,2,2,4,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8.5,0,0,995,0,FALSE, , , , , , , , , , , , , , , , 
,AC Bryant,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,21,4,13,0,2,1,2,3,1,1,1,0,3,9,0,12.27,0,15.567,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-10,8.5,0,0,995,0,TRUE,0,21,4,13,0,2,1,2,3,1,1,1,0,3,9,AC Bryant
,Bilal Abdur-Rahman,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,10,0,2,0,1,2,4,2,2,0,0,1,1,2,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8.5,0,0,995,0,FALSE, , , , , , , , , , , , , , , , 
,Chad Moodie,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Starter,1,34,9,16,0,1,3,7,0,5,1,1,4,4,21,0,12.27,0,15.567,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-10,8.5,0,0,995,0,TRUE,1,34,9,16,0,1,3,7,0,5,1,1,4,4,21,Chad Moodie
,Clance Crosby,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,5,1,1,0,0,0,0,2,0,0,0,0,3,2,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8.5,0,0,995,0,FALSE, , , , , , , , , , , , , , , , 
,Darius Ford,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Starter,1,29,4,13,1,3,0,2,2,0,6,1,0,3,9,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-10,8.5,0,0,995,0,TRUE,1,29,4,13,1,3,0,2,2,0,6,1,0,3,9,Darius Ford
,Dylan Mclean,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Starter,1,14,0,1,0,1,0,0,0,0,0,0,1,2,0,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8.5,0,0,995,0,TRUE,1,14,0,1,0,1,0,0,0,0,0,0,1,2,0,Dylan Mclean
,EJay Greer,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,9,0,2,0,0,2,2,0,2,0,0,0,1,2,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8.5,0,0,995,0,FALSE, , , , , , , , , , , , , , , , 
,Eric Lee,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,16,2,6,0,0,3,3,3,3,1,1,1,2,7,0,12.27,0,15.567,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-10,8.5,0,0,995,0,TRUE,0,16,2,6,0,0,3,3,3,3,1,1,1,2,7,Eric Lee
,Jaylen Colon,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Bench,0,6,1,2,1,2,0,0,1,1,0,0,0,0,3,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,8.5,0,0,995,0,FALSE, , , , , , , , , , , , , , , , 
,Lorenzo Downey,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Starter,1,27,1,7,1,6,0,0,1,3,3,2,4,2,3,0,12.27,0,15.567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,8.5,0,0,995,0,TRUE,1,27,1,7,1,6,0,0,1,3,3,2,4,2,3,Lorenzo Downey
,Saliou Seye,Alabama A&M,AWAY,Tennessee St.,Ohio Valley,0,0,Starter,1,16,3,7,0,2,3,4,3,2,0,2,2,4,9,0,12.27,0,15.567,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-10,8.5,0,0,995,0,TRUE,1,16,3,7,0,2,3,4,3,2,0,2,2,4,9,Saliou Seye
Alabama St.,,,,,,,,,10,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,10,341,43,111,8,35,32,40,22,32,21,15,20,30,126,10
,Amarr Knox,Alabama St.,AWAY,UNLV,Mountain West,0,,Starter,1,31,7,15,2,3,3,4,0,1,5,2,1,2,19,,17.637,,6.629,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-14,13.5,0,0,"4,608",0,TRUE,1,31,7,15,2,3,3,4,0,1,5,2,1,2,19,Amarr Knox
,Amarr Knox,Alabama St.,AWAY,LSU,SEC,0,0,Starter,1,30,8,19,0,5,4,6,1,1,2,2,3,4,20,0,28.744,0,6.629,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-13,20.5,0,0,7247,0,TRUE,1,30,8,19,0,5,4,6,1,1,2,2,3,4,20,Amarr Knox
,CJ Hines,Alabama St.,AWAY,UNLV,Mountain West,0,,Starter,1,27,0,6,0,1,2,2,0,2,5,1,1,3,2,,17.637,,6.629,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-14,13.5,0,0,"4,608",0,TRUE,1,27,0,6,0,1,2,2,0,2,5,1,1,3,2,CJ Hines
,CJ Hines,Alabama St.,AWAY,LSU,SEC,0,0,Starter,1,33,4,13,0,6,5,5,1,0,1,2,1,0,13,0,28.744,0,6.629,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-13,20.5,0,0,7247,0,TRUE,1,33,4,13,0,6,5,5,1,0,1,2,1,0,13,CJ Hines
,D'Ante Bass,Alabama St.,AWAY,UNLV,Mountain West,0,,Bench,0,14,2,4,1,2,3,3,2,4,1,1,1,1,8,,17.637,,6.629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-14,13.5,0,0,"4,608",0,TRUE,0,14,2,4,1,2,3,3,2,4,1,1,1,1,8,D'Ante Bass
,D'Ante Bass,Alabama St.,AWAY,LSU,SEC,0,0,Bench,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,28.744,0,6.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,20.5,0,0,7247,0,FALSE, , , , , , , , , , , , , , , , 
,Jasteven Walker,Alabama St.,AWAY,UNLV,Mountain West,0,,Bench,0,13,4,6,2,4,0,0,1,1,0,0,0,5,10,,17.637,,6.629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-14,13.5,0,0,"4,608",0,FALSE, , , , , , , , , , , , , , , , 
,Jasteven Walker,Alabama St.,AWAY,LSU,SEC,0,0,Bench,0,9,0,1,0,1,0,1,0,2,0,0,0,5,0,0,28.744,0,6.629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13,20.5,0,0,7247,0,FALSE, , , , , , , , , , , , , , , , 
,Mario Andrews,Alabama St.,AWAY,UNLV,Mountain West,0,,Bench,0,14,0,0,0,0,2,2,0,1,0,0,0,2,2,,17.637,,6.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,13.5,0,0,"4,608",0,FALSE, , , , , , , , , , , , , , , , 
,Mario Andrews,Alabama St.,AWAY,LSU,SEC,0,0,Bench,0,22,1,2,0,0,0,1,4,6,0,2,2,2,2,0,28.744,0,6.629,1,0,0,0,0,0,0,1,1,1,0,0,1,0,-13,20.5,0,0,7247,0,TRUE,0,22,1,2,0,0,0,1,4,6,0,2,2,2,2,Mario Andrews
,Micah Octave,Alabama St.,AWAY,UNLV,Mountain West,0,,Starter,1,26,5,8,2,5,1,2,2,3,0,1,1,1,13,,17.637,,6.629,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-14,13.5,0,0,"4,608",0,TRUE,1,26,5,8,2,5,1,2,2,3,0,1,1,1,13,Micah Octave
,Micah Octave,Alabama St.,AWAY,LSU,SEC,0,0,Starter,1,33,1,5,0,2,1,2,4,4,1,2,2,2,3,0,28.744,0,6.629,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-13,20.5,0,0,7247,0,TRUE,1,33,1,5,0,2,1,2,4,4,1,2,2,2,3,Micah Octave
,Micah Simpson,Alabama St.,AWAY,UNLV,Mountain West,0,,Bench,0,10,0,2,0,1,0,0,0,1,0,0,3,2,0,,17.637,,6.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,13.5,0,0,"4,608",0,FALSE, , , , , , , , , , , , , , , , 
,Micah Simpson,Alabama St.,AWAY,LSU,SEC,0,0,Bench,0,19,0,6,0,5,2,2,1,1,1,0,1,3,2,0,28.744,0,6.629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13,20.5,0,0,7247,0,TRUE,0,19,0,6,0,5,2,2,1,1,1,0,1,3,2,Micah Simpson
,TJ Madlock,Alabama St.,AWAY,UNLV,Mountain West,0,,Starter,1,32,5,10,1,1,3,4,1,2,4,0,2,1,14,,17.637,,6.629,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-14,13.5,0,0,"4,608",0,TRUE,1,32,5,10,1,1,3,4,1,2,4,0,2,1,14,TJ Madlock
,TJ Madlock,Alabama St.,AWAY,LSU,SEC,0,0,Starter,1,36,6,14,1,1,8,9,1,6,1,2,2,2,21,0,28.744,0,6.629,1,0,0,0,0,0,1,1,0,1,0,0,1,1,-13,20.5,0,0,7247,0,TRUE,1,36,6,14,1,1,8,9,1,6,1,2,2,2,21,TJ Madlock
,Tyler Mack,Alabama St.,AWAY,UNLV,Mountain West,0,,Bench,0,17,2,5,1,4,0,0,1,0,0,0,0,0,5,,17.637,,6.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,13.5,0,0,"4,608",0,TRUE,0,17,2,5,1,4,0,0,1,0,0,0,0,0,5,Tyler Mack
,Ubong Okon,Alabama St.,AWAY,UNLV,Mountain West,0,,Starter,1,12,2,4,0,0,0,0,3,2,0,0,2,5,4,,17.637,,6.629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-14,13.5,0,0,"4,608",0,TRUE,1,12,2,4,0,0,0,0,3,2,0,0,2,5,4,Ubong Okon
,Ubong Okon,Alabama St.,AWAY,LSU,SEC,0,0,Starter,1,9,0,0,0,0,0,0,1,0,0,0,1,4,0,0,28.744,0,6.629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13,20.5,0,0,7247,0,TRUE,1,9,0,0,0,0,0,0,1,0,0,0,1,4,0,Ubong Okon
Albany,,,,,,,,,12,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,453,61,146,15,55,32,41,19,54,22,17,14,46,169,9
,Aaron Reddish,Albany,AWAY,Army,Patriot,0,,Bench,0,26,2,9,0,4,1,2,0,2,0,1,2,4,5,,12.615,,7.529,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-8,1.5,1,0,350,0,TRUE,0,26,2,9,0,4,1,2,0,2,0,1,2,4,5,Aaron Reddish
,Aaron Reddish,Albany,HOME,Siena,MAAC,0,0,Bench,0,19,3,5,1,1,0,1,0,2,2,1,0,0,7,0,10.708,0,7.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-4.5,1,0,"3,889",0,TRUE,0,19,3,5,1,1,0,1,0,2,2,1,0,0,7,Aaron Reddish
,Amar'e Marshall,Albany,AWAY,Army,Patriot,0,,Starter,1,29,1,9,0,6,4,4,0,1,2,0,2,1,6,,12.615,,7.529,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-8,1.5,1,0,350,0,TRUE,1,29,1,9,0,6,4,4,0,1,2,0,2,1,6,Amar'e Marshall
,Amar'e Marshall,Albany,HOME,Siena,MAAC,0,0,Starter,1,28,2,10,0,1,2,2,1,4,0,1,1,1,6,0,10.708,0,7.529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,-4.5,1,0,"3,889",0,TRUE,1,28,2,10,0,1,2,2,1,4,0,1,1,1,6,Amar'e Marshall
,Amir Lindsey,Albany,AWAY,Army,Patriot,0,,Bench,0,14,1,4,0,2,1,1,0,0,2,0,1,1,3,,12.615,,7.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1.5,1,0,350,0,TRUE,0,14,1,4,0,2,1,1,0,0,2,0,1,1,3,Amir Lindsey
